"ref_id","source_seed","raw_citation","authors","title","year","doi","status","screening_paper_id","crossref_confidence","notes"
"snow_00506","WangAgenticProg2025","","Francesco Guzzi, George Kourousias, Roberto Pugliese, Alessandra Gianoncelli, Fulvio Billè","Translating and Optimising Computational Microscopy Algorithms with Large Language Models","2024","10.1109/mipro60963.2024.10569791","excluded_via_snowball","doi:10.1109/mipro60963.2024.10569791","1.03","extraction:llm"
"snow_00507","WangAgenticProg2025","","Jo E. Hannay, Tore Dybå, Erik Arisholm, Dag I. K. Sjøberg","The effectiveness of pair programming: A meta-analysis","2009","10.1016/j.infsof.2009.02.001","excluded_via_snowball","doi:10.1016/j.infsof.2009.02.001","1.03","extraction:llm"
"snow_00508","WangAgenticProg2025","","Jingxuan He, Mark Vero, Gabriela Krasnopolska, Martin Vechev","Instruction tuning for secure code generation","2024","","excluded_via_snowball","hash:ce673acb4ec6","0.574","extraction:llm;crossref_no_match"
"snow_00509","WangAgenticProg2025","","Xin He, Kaiyong Zhao, Xiaowen Chu","AutoML: A survey of the state-of-the-art","2021","10.1016/j.knosys.2020.106622","excluded_via_snowball","doi:10.1016/j.knosys.2020.106622","1.03","extraction:llm"
"snow_00510","WangAgenticProg2025","","Sirui Hong, Xiawu Zheng, Jonathan Chen, Yuheng Cheng, Jinlin Wang, Ceyao Zhang, Zili Wang, Steven Ka Shing Yau, Zijuan Lin, Liyang Zhou et al.","MetaGPT: Metaprogramming for multi-agent collaborative framework","2023","arxiv:2308.003523","excluded_via_snowball","doi:arxiv:2308.003523","","extraction:llm"
"snow_00511","WangAgenticProg2025","","Coleman Hooper, Sehoon Kim, Hiva Mohammadzadeh, Michael W. Mahoney, Yakun S. Shao, Kurt Keutzer, Amir Gholami","KVQuant: Towards 10 million context length LLM inference with KV cache quantization","2024","10.52202/079017-0040","excluded_via_snowball","doi:10.52202/079017-0040","1.03","extraction:llm"
"snow_00512","WangAgenticProg2025","","Peyman Hosseini, Ignacio Castro, Iacopo Ghinassi, Matthew Purver","Efficient solutions for an intriguing failure of LLMs: Long context window does not mean LLMs can analyze long sequences flawlessly","2024","arxiv:2408.01866","excluded_via_snowball","doi:arxiv:2408.01866","","extraction:llm"
"snow_00513","WangAgenticProg2025","","Wenyue Hua, Xianjun Yang, Mingyu Jin, Zelong Li, Wei Cheng, Ruixiang Tang, Yongfeng Zhang","Trust agent: Towards safe and trustworthy LLM-based agents","2024","arxiv:2402.01586","excluded_via_snowball","doi:arxiv:2402.01586","","extraction:llm"
"snow_00514","WangAgenticProg2025","","Dong Huang, Jianbo Dai, Han Weng, Puzhen Wu, QING Yuhao, Heming Cui, Zhijiang Guo, Jie Zhang","EffiLearner: Enhancing Efficiency of Generated Code via Self-Optimization","2024","10.52202/079017-2684","excluded_via_snowball","doi:10.52202/079017-2684","1.03","extraction:llm"
"snow_00515","WangAgenticProg2025","","Dong Huang, Jie M. Zhang, Qingwen Bu, Xiaofei Xie, Junjie Chen, Heming Cui","Bias testing and mitigation in LLM-based code generation","2024","10.1145/3724117","excluded_via_snowball","doi:10.1145/3724117","1.0","extraction:llm"
"snow_00516","WangAgenticProg2025","","Jie Huang and Kevin Chen-Chuan Chang","Citation: A key to building responsible and accountable large language models","2023","arxiv:2307.02185","excluded_via_snowball","doi:arxiv:2307.02185","","extraction:llm"
"snow_00517","WangAgenticProg2025","","Xu Huang, Weiwen Liu, Xiaolong Chen, Xingmei Wang, Hao Wang, Defu Lian, Yasheng Wang, Ruiming Tang, Enhong Chen","Understanding the planning of LLM agents: A survey","2024","arxiv:2402.02716","excluded_via_snowball","doi:arxiv:2402.02716","","extraction:llm"
"snow_00518","WangAgenticProg2025","","Hugging Face","Hugging Face","2025","https://huggingface.co/","excluded_via_snowball","doi:https://huggingface.co/","","extraction:llm"
"snow_00519","WangAgenticProg2025","","Binyuan Hui, Jian Yang, Zeyu Cui, Jiaxi Yang, Dayiheng Liu, Lei Zhang, Tianyu Liu, Jiajun Zhang, Bowen Yu, Keming Lu et al.","Qwen 2.5-coder Technical Report","2024","arxiv:2409.12186","excluded_via_snowball","doi:arxiv:2409.12186","","extraction:llm"
"snow_00520","WangAgenticProg2025","","Jez Humble and David Farley","Continuous delivery: reliable software releases through build, test, and deployment automation","2010","","excluded_via_snowball","hash:56e482bff6b0","0.32","extraction:llm;crossref_no_match"
"snow_00521","WangAgenticProg2025","","GitLab Inc.","Get started with GitLab CI/CD","2025","https://docs.gitlab.com/ci/","excluded_via_snowball","doi:https://docs.gitlab.com/ci/","","extraction:llm"
"snow_00522","WangAgenticProg2025","","Naman Jain, King Han, Alex Gu, Wen-Ding Li, Fanjia Yan, Tianjun Zhang, Sida Wang, Armando Solar-Lezama, Koushik Sen, Ion Stoica","Livecodebench: Holistic and contamination free evaluation of large language models for code","2024","arxiv:2403.07974","excluded_via_snowball","doi:arxiv:2403.07974","","extraction:llm"
"snow_00523","WangAgenticProg2025","","Naman Jain, Skanda Vaidyanath, Arun Iyer, Nagarajan Natarajan, Suresh Parthasarathy, Sriram Rajamani, Rahul Sharma","Jigsaw: Large Language Models Meet Program Synthesis","2022","","excluded_via_snowball","hash:11ee70df2134","0.445","extraction:llm;crossref_no_match"
"snow_00524","WangAgenticProg2025","","Nicholas R. Jennings","On agent-based software engineering","2000","10.1016/s0004-3702(99)00107-1","excluded_via_snowball","doi:10.1016/s0004-3702(99)00107-1","1.03","extraction:llm"
"snow_00525","WangAgenticProg2025","","Huiqiang Jiang, Qianhui Wu, Chin-Yew Lin, Yuqing Yang, Lili Qiu","LLMlingua: Compressing prompts for accelerated inference of large language models","2023","arxiv:2310.05736","excluded_via_snowball","doi:arxiv:2310.05736","","extraction:llm"
"snow_00526","WangAgenticProg2025","","Xue Jiang, Yihong Dong, Yongding Tao, Huanyu Liu, Zhi Jin, Wenpin Jiao, Ge Li","Rocode: Integrating backtracking mechanism and program analysis in large language models for code generation","2024","arxiv:2411.07112","excluded_via_snowball","doi:arxiv:2411.07112","","extraction:llm"
"snow_00527","WangAgenticProg2025","","Carlos E. Jimenez, John Yang, Alexander Wettig, Shunyu Yao, Kexin Pei, Ofir Press, Karthik Narasimhan","Swe-bench: Can language models resolve real-world GitHub issues?","2023","arxiv:2310.06770","excluded_via_snowball","doi:arxiv:2310.06770","","extraction:llm"
"snow_00528","WangAgenticProg2025","","Sathvik Joel, Jie JW Wu, Fatemeh H. Fard","Survey on Code Generation for Low resource and Domain Specific Programming Languages","2024","arxiv:2410.03981","excluded_via_snowball","doi:arxiv:2410.03981","","extraction:llm"
"snow_00529","WangAgenticProg2025","","Steven Jorgensen, Giorgia Nadizar, Gloria Pietropolli, Luca Manzoni, Eric Medvet, Una-May O’Reilly, Erik Hemberg","Large language model-based testcase generation for GP agents","2024","10.1145/3638529.3654056","excluded_via_snowball","doi:10.1145/3638529.3654056","0.873","extraction:llm"
"snow_00530","WangAgenticProg2025","","GIREESH KAMBALA","Intelligent Software Agents for Continuous Delivery: Leveraging AI and Machine Learning for Fully Automated DevOps Pipelines","2024","","excluded_via_snowball","hash:3ca51a035c2c","0.334","extraction:llm;crossref_no_match"
"snow_00531","WangAgenticProg2025","","Jared Kaplan, Sam McCandlish, Tom Henighan, Tom B. Brown, Benjamin Chess, Rewon Child, Scott Gray, Alec Radford, Jeffrey Wu, Dario Amodei","Scaling laws for neural language models","2020","arxiv:2001.08361","excluded_via_snowball","doi:arxiv:2001.08361","","extraction:llm"
"snow_00532","WangAgenticProg2025","","Sehoon Kim, Suhong Moon, Ryan Tabrizi, Nicholas Lee, Michael W. Mahoney, Kurt Keutzer, Amir Gholami","An LLM compiler for parallel function calling","2024","","excluded_via_snowball","hash:cc961844ef3f","0.429","extraction:llm;crossref_no_match"
"snow_00533","WangAgenticProg2025","","Barbara Kitchenham and Stuart M. Charters","Guidelines for Performing Systematic Literature Reviews in Software Engineering","2007","","excluded_via_snowball","hash:7c769167679e","0.277","extraction:llm;crossref_no_match"
"snow_00534","WangAgenticProg2025","","KServe Community","KServe: Serverless Inferencing on Kubernetes","2025","https://kserve.github.io/website/","excluded_via_snowball","doi:https://kserve.github.io/website/","","extraction:llm"
"snow_00535","WangAgenticProg2025","","Lorenz Kuhn, Yarin Gal, Sebastian Farquhar","Semantic uncertainty: Linguistic invariances for uncertainty estimation in natural language generation","2023","arxiv:2302.09664","excluded_via_snowball","doi:arxiv:2302.09664","","extraction:llm"
"snow_00536","WangAgenticProg2025","","Woosuk Kwon, Zhuohan Li, Siyuan Zhuang, Ying Sheng, Lianmin Zheng, Cody Hao Yu, Joseph Gonzalez, Hao Zhang, Ion Stoica","Efficient memory management for large language model serving with paged attention","2023","10.1145/3600006.3613165","excluded_via_snowball","doi:10.1145/3600006.3613165","0.888","extraction:llm"
"snow_00537","WangAgenticProg2025","","GitHub Security Lab","CodeQL: Semantic Code Analysis Engine","2020","https://codeql.github.com/","excluded_via_snowball","doi:https://codeql.github.com/","","extraction:llm"
"snow_00538","WangAgenticProg2025","","Chris Lattner and Vikram Adve","LLVM: A Compilation Framework for Lifelong Program Analysis & Transformation","2004","10.1109/cgo.2004.1281665","excluded_via_snowball","doi:10.1109/cgo.2004.1281665","0.949","extraction:llm"
"snow_00539","WangAgenticProg2025","","Chris Lattner, Mehdi Amini, Uday Bondhugula, Albert Cohen, Andy Davis, Jacques Pienaar, River Riddle, Tatiana Shpeisman, Nicolas Vasilache, Oleksandr Zinenko","MLIR: Scaling compiler infrastructure for domain specific computation","2021","10.1109/cgo51591.2021.9370308","excluded_via_snowball","doi:10.1109/cgo51591.2021.9370308","1.03","extraction:llm"
"snow_00540","WangAgenticProg2025","","Hung Le, Yue Wang, Akhilesh Deepak Gotmare, Silvio Savarese, Steven Chu-Hong Hoi","CodeRL: Mastering Code Generation through Pretrained Models and Deep Reinforcement Learning","2022","10.52202/068431-1549","excluded_via_snowball","doi:10.52202/068431-1549","1.03","extraction:llm"
"snow_00541","WangAgenticProg2025","","Thanh Le-Cong, Bach Le, Toby Murray","Can LLMs Reason About Program Semantics? A Comprehensive Evaluation of LLMs on Formal Specification Inference","2025","arxiv:2503.04779","excluded_via_snowball","doi:arxiv:2503.04779","","extraction:llm"
"snow_00542","WangAgenticProg2025","","Wonbeom Lee, Jungi Lee, Junghwan Seo, Jaewoong Sim","{InfiniGen}: Efficient generative inference of large language models with dynamic {KV} cache management","2024","","excluded_via_snowball","hash:64d8a2d2f146","0.448","extraction:llm;crossref_no_match"
"snow_00543","WangAgenticProg2025","","Fangyu Lei, Jixuan Chen, Yuxiao Ye, Ruisheng Cao, Dongchan Shin, Hongjin Su, Zhaoqing Suo, Hongcheng Gao, Wenjing Hu, Pengcheng Yin et al.","Spider 2.0: Evaluating language models on real-world enterprise text-to-sql workflows","2024","arxiv:2411.07763","excluded_via_snowball","doi:arxiv:2411.07763","","extraction:llm"
"snow_00544","WangAgenticProg2025","","Patrick Lewis, Ethan Perez, Aleksandra Piktus, Fabio Petroni, Vladimir Karpukhin, Naman Goyal, Heinrich Küttler, Mike Lewis, Wen-tau Yih, Tim Rocktäschel et al.","Retrieval-augmented generation for knowledge-intensive NLP tasks","2020","","excluded_via_snowball","hash:6a8c3be69217","0.294","extraction:llm;crossref_no_match"
"snow_00545","WangAgenticProg2025","","Xinzhe Li","A review of prominent paradigms for LLM-based agents: Tool use, planning (including rag), and feedback learning","2025","","excluded_via_snowball","hash:6ba976b06e52","0.404","extraction:llm;crossref_no_match"
"snow_00546","WangAgenticProg2025","","Xiaoxi Li, Jiajie Jin, Yujia Zhou, Yuyao Zhang, Peitian Zhang, Yutao Zhu, Zhicheng Dou","From matching to generation: A survey on generative information retrieval","2025","10.1145/3722552","excluded_via_snowball","doi:10.1145/3722552","1.03","extraction:llm"
"snow_00547","WangAgenticProg2025","","Ziyang Li, Saikat Dutta, Mayur Naik","IRIS: LLM-assisted static analysis for detecting security vulnerabilities","2024","arxiv:2405.17238","excluded_via_snowball","doi:arxiv:2405.17238","","extraction:llm"
"snow_00548","WangAgenticProg2025","","Bo Lin, Shangwen Wang, Yihao Qin, Liqian Chen, Xiaoguang Mao","Give LLMs a Security Course: Securing Retrieval-Augmented Code Generation via Knowledge Injection","2025","arxiv:2504.16429","excluded_via_snowball","doi:arxiv:2504.16429","","extraction:llm"
"snow_00549","WangAgenticProg2025","","Fang Liu, Yang Liu, Lin Shi, Houkun Huang, Ruifeng Wang, Zhen Yang, Li Zhang, Zhongqi Li, Yuchi Ma","Exploring and evaluating hallucinations in llm-powered code generation","2024","arxiv:2404.00971","excluded_via_snowball","doi:arxiv:2404.00971","","extraction:llm"
"snow_00550","WangAgenticProg2025","","Junwei Liu, Kaixin Wang, Yixuan Chen, Xin Peng, Zhenpeng Chen, Lingming Zhang, Yiling Lou","Large Language Model-Based Agents for Software Engineering: A Survey","2024","arxiv:2409.02977","excluded_via_snowball","doi:arxiv:2409.02977","","extraction:llm"
"snow_00551","WangAgenticProg2025","","Kaiyuan Liu, Youcheng Pan, Yang Xiang, Daojing He, Jing Li, Yexing Du, Tianrun Gao","Project Eval: A Benchmark for Programming Agents Automated Evaluation on Project-Level Code Generation","2025","10.18653/v1/2025.findings-acl.1036","excluded_via_snowball","doi:10.18653/v1/2025.findings-acl.1036","","extraction:llm"
"snow_00552","WangAgenticProg2025","","Nelson F Liu, Kevin Lin, John Hewitt, Ashwin Paranjape, Michele Bevilacqua, Fabio Petroni, Percy Liang","Lost in the middle: How language models use long contexts","2023","arxiv:2307.03172","excluded_via_snowball","doi:arxiv:2307.03172","","extraction:llm"
"snow_00553","WangAgenticProg2025","","Xiao Liu, Hao Yu, Hanchen Zhang, Yifan Xu, Xuanyu Lei, Hanyu Lai, Yu Gu, Hangliang Ding, Kaiwen Men, Kejuan Yang, Shudan Zhang, Xiang Deng, Aohan Zeng, Zhengxiao Du, Chenhui Zhang, Sheng Shen, Tianjun Zhang, Yu Su, Huan Sun, Minlie Huang, Yuxiao Dong, Jie Tang","AgentBench: Evaluating LLMs as Agents","2023","arxiv:2308.03688","excluded_via_snowball","doi:arxiv:2308.03688","","extraction:llm"
"snow_00554","WangAgenticProg2025","","Yan Liu, Xiaokang Chen, Yan Gao, Zhe Su, Fengji Zhang, Daoguang Zan, Jian-Guang Lou, Pin-Yu Chen, Tsung-Yi Ho","Uncovering and quantifying social biases in code generation","2023","10.52202/075280-0110","excluded_via_snowball","doi:10.52202/075280-0110","1.03","extraction:llm"
"snow_00555","WangAgenticProg2025","","Yuhan Liu, Hanchen Li, Yihua Cheng, Siddhant Ray, Yuyang Huang, Qizheng Zhang, Kuntai Du, Jiayi Yao, Shan Lu, Ganesh Ananthanarayanan","Cachegen: KVC cache compression and streaming for fast large language model serving","2024","10.1145/3651890.3672274","excluded_via_snowball","doi:10.1145/3651890.3672274","0.947","extraction:llm"
"snow_00556","WangAgenticProg2025","","Yue Liu, Chakkrit Tantithamthavorn, Yonghui Liu, Li Li","On the reliability and explainability of language models for program generation","2024","10.1145/3641540","excluded_via_snowball","doi:10.1145/3641540","1.03","extraction:llm"
"snow_00557","WangAgenticProg2025","","Zhiwei Liu, Weiran Yao, Jianguo Zhang, Le Xue, Shelby Heinecke, Rithesh Murthy, Yihao Feng, Zeyuan Chen, Juan Carlos Niebles, Devansh Arpit","Bolaa: Benchmarking and orchestrating llm-augmented autonomous agents","2023","arxiv:2308.05960","excluded_via_snowball","doi:arxiv:2308.05960","","extraction:llm"
"snow_00558","WangAgenticProg2025","","Zirui Liu, Jiayi Yuan, Hongye Jin, Shaochen Zhong, Zhaozhuo Xu, Vladimir Braverman, Beidi Chen, Xia Hu","Kivi: A tuning-free asymmetric 2-bit quantization for kv cache","2024","arxiv:2402.02750","excluded_via_snowball","doi:arxiv:2402.02750","","extraction:llm"
"snow_00559","WangAgenticProg2025","","Chloe Loughridge, Qinyi Sun, Seth Ahrenbach, Federico Cassano, Chuyue Sun, Ying Sheng, Anish Mudide, Md Rakib Hossain Misu, Nada Amin, Max Tegmark","DafnyBench: A Benchmark for Formal Software Verification","2024","arxiv:2406.08467","excluded_via_snowball","doi:arxiv:2406.08467","","extraction:llm"
"snow_00560","WangAgenticProg2025","","Anton Lozhkov, Raymond Li, Loubna Ben Allal, Federico Cassano, Joel Lamy-Poirier, Nouamane Tazi, Ao Tang, Dmytro Pykhtar, Jiawei Liu, Yuxiang Wei","StarCoder2 and TheStackv2: The Next Generation","2024","arxiv:2402.19173","excluded_via_snowball","doi:arxiv:2402.19173","","extraction:llm"
