"paper_id","doi","title","venue","scis_rank","safe_filename","status","source","pdf_url","attempts","first_attempt_date","last_attempt_date","retrieved_at","file_size_bytes","notes"
"doi:10.1145/3661167.3661183","10.1145/3661167.3661183","On the Use of ChatGPT for Code Review: Do Developers Like Reviews By ChatGPT?","ACM International Conference Proceeding Series","Not found","doi_10.1145_3661167.3661183.pdf","retrieved","unpaywall","https://repository.ubn.ru.nl//bitstream/handle/2066/309005/309005.pdf","3","2026-04-16","2026-04-16","2026-04-16T06:54:22.895426+00:00","1154191","unpaywall_ok; download_ok_url0; valid_pdf_1154191bytes"
"doi:10.1145/3661145","10.1145/3661145","Significant Productivity Gains through Programming with Large Language Models","Proc. ACM Hum.-Comput. Interact.","Not found","doi_10.1145_3661145.pdf","failed","unpaywall","https://dl.acm.org/doi/pdf/10.1145/3661145","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3643916.3644408","10.1145/3643916.3644408","Interpretable Online Log Analysis Using Large Language Models with Prompt Strategies","IEEE International Conference on Program Comprehension","A","doi_10.1145_3643916.3644408.pdf","retrieved","arxiv_search","https://arxiv.org/pdf/2308.07610.pdf","4","2026-04-16","2026-04-16","2026-04-16T08:24:38.693052+00:00","4592687","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_match_overlap=1.00_id=2308.07610; download_ok_url0; valid_pdf_4592687bytes"
"doi:10.1145/3644032.3644443","10.1145/3644032.3644443","Using GitHub Copilot for Test Generation in Python: An Empirical Study","Proceedings 2024 IEEE ACM International Conference on Automation of Software Test Ast 2024","Not found","doi_10.1145_3644032.3644443.pdf","failed","unpaywall","https://dl.acm.org/doi/pdf/10.1145/3644032.3644443","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3655693.3655701","10.1145/3655693.3655701","Evaluating the Impact of Conventional Code Analysis Against Large Language Models in API Vulnerability Detection","ACM International Conference Proceeding Series","Not found","doi_10.1145_3655693.3655701.pdf","failed","","","4","2026-04-16","2026-04-16","","0","unpaywall_no_oa_location; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3630106.3658984","10.1145/3630106.3658984","Investigating and Designing for Trust in AI-powered Code Generation Tools","2024 ACM Conference on Fairness Accountability and Transparency Facct 2024","Not found","doi_10.1145_3630106.3658984.pdf","retrieved","arxiv_search","https://arxiv.org/pdf/2305.11248.pdf","4","2026-04-16","2026-04-16","2026-04-16T08:25:01.641600+00:00","4202639","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_match_overlap=1.00_id=2305.11248; download_ok_url0; valid_pdf_4202639bytes"
"doi:10.1145/3638247","10.1145/3638247","Prompt Sapper: A LLM-Empowered Production Tool for Building AI Chains","ACM Trans. Softw. Eng. Methodol.","A*","doi_10.1145_3638247.pdf","retrieved","arxiv_search","https://arxiv.org/pdf/2306.12028.pdf","4","2026-04-16","2026-04-16","2026-04-16T08:25:13.378001+00:00","1402797","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_match_overlap=1.00_id=2306.12028; download_ok_url0; valid_pdf_1402797bytes"
"doi:10.1145/3630106.3658941","10.1145/3630106.3658941","""I'm Not Sure, But..."": Examining the Impact of Large Language Models' Uncertainty Expression on User Reliance and Trust","2024 ACM Conference on Fairness Accountability and Transparency Facct 2024","Not found","doi_10.1145_3630106.3658941.pdf","failed","unpaywall","https://dl.acm.org/doi/pdf/10.1145/3630106.3658941","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1109/tse.2024.3392499","10.1109/TSE.2024.3392499","No Need to Lift a Finger Anymore? Assessing the Quality of Code Generation by ChatGPT","IEEE Transactions on Software Engineering","A*","doi_10.1109_tse.2024.3392499.pdf","retrieved","semantic_scholar","https://eprints.gla.ac.uk/324588/1/324588.pdf","2","2026-04-16","2026-04-16","2026-04-16T04:02:35.844449+00:00","1261123","unpaywall_ok; download_http_404; semscholar_ok; download_ok; valid_pdf_1261123bytes"
"doi:10.1109/te.2024.3377555","10.1109/TE.2024.3377555","Empowering STEAM Activities With Artificial Intelligence and Open Hardware: The BitDogLab","IEEE Transactions on Education","B","doi_10.1109_te.2024.3377555.pdf","failed","","","4","2026-04-16","2026-04-16","","0","unpaywall_no_oa_location; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3639477.3643648","10.1145/3639477.3643648","An Industry Case Study on Adoption of AI-based Programming Assistants","ACM International Conference Proceeding Series","Not found","doi_10.1145_3639477.3643648.pdf","failed","unpaywall","https://dl.acm.org/doi/pdf/10.1145/3639477.3643648","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3639474.3640061","10.1145/3639474.3640061","AI-Tutoring in Software Engineering Education Experiences with Large Language Models in Programming Assessments","Proceedings International Conference on Software Engineering","Not found","doi_10.1145_3639474.3640061.pdf","failed","unpaywall","https://dl.acm.org/doi/pdf/10.1145/3639474.3640061","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3597503.3608137","10.1145/3597503.3608137","Prompting Is All You Need: Automated Android Bug Replay with Large Language Models","Proceedings International Conference on Software Engineering","Not found","doi_10.1145_3597503.3608137.pdf","retrieved","semantic_scholar","https://arxiv.org/pdf/2306.01987","2","2026-04-16","2026-04-16","2026-04-16T04:02:59.879332+00:00","1788476","unpaywall_no_oa_location; semscholar_ok; download_ok; valid_pdf_1788476bytes"
"doi:10.1145/3597503.3608128","10.1145/3597503.3608128","A Large-Scale Survey on the Usability of AI Programming Assistants: Successes and Challenges","Proceedings of the IEEE/ACM 46th International Conference on Software Engineering","Not found","doi_10.1145_3597503.3608128.pdf","retrieved","arxiv_search","https://arxiv.org/pdf/2303.17125.pdf","4","2026-04-16","2026-04-16","2026-04-16T08:25:57.607698+00:00","2569670","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_match_overlap=1.00_id=2303.17125; download_ok_url0; valid_pdf_2569670bytes"
"doi:10.1145/3597503.3639201","10.1145/3597503.3639201","How Far Are We? The Triumphs and Trials of Generative AI in Learning Software Engineering","Proceedings International Conference on Software Engineering","Not found","doi_10.1145_3597503.3639201.pdf","retrieved","arxiv_search","https://arxiv.org/pdf/2312.11719.pdf","4","2026-04-16","2026-04-16","2026-04-16T08:26:08.451426+00:00","1753727","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_match_overlap=1.00_id=2312.11719; download_ok_url0; valid_pdf_1753727bytes"
"doi:10.1145/3597503.3639075","10.1145/3597503.3639075","ChatGPT-Resistant Screening Instrument for Identifying Non-Programmers","Proceedings International Conference on Software Engineering","Not found","doi_10.1145_3597503.3639075.pdf","failed","unpaywall","https://dl.acm.org/doi/pdf/10.1145/3597503.3639075","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_1_urls; semscholar_not_found; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3597503.3639180","10.1145/3597503.3639180","Make LLM a Testing Expert: Bringing Human-Like Interaction to Mobile GUI Testing via Functionality-Aware Decisions","Proceedings International Conference on Software Engineering","Not found","doi_10.1145_3597503.3639180.pdf","retrieved","arxiv_search","https://arxiv.org/pdf/2310.15780.pdf","4","2026-04-16","2026-04-16","2026-04-16T08:26:26.211109+00:00","3498609","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_match_overlap=1.00_id=2310.15780; download_ok_url0; valid_pdf_3498609bytes"
"doi:10.1145/3597503.3639177","10.1145/3597503.3639177","Demystifying and Detecting Misuses of Deep Learning APIs","Proceedings International Conference on Software Engineering","Not found","doi_10.1145_3597503.3639177.pdf","failed","","","4","2026-04-16","2026-04-16","","0","unpaywall_no_oa_location; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3597503.3639157","10.1145/3597503.3639157","Enhancing Exploratory Testing by Large Language Model and Knowledge Graph","Proceedings International Conference on Software Engineering","Not found","doi_10.1145_3597503.3639157.pdf","failed","","","4","2026-04-16","2026-04-16","","0","unpaywall_no_oa_location; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3597503.3639176","10.1145/3597503.3639176","Are Prompt Engineering and TODO Comments Friends or Foes? An Evaluation on GitHub Copilot","Proceedings International Conference on Software Engineering","Not found","doi_10.1145_3597503.3639176.pdf","failed","unpaywall","https://dl.acm.org/doi/pdf/10.1145/3597503.3639176","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3597503.3639079","10.1145/3597503.3639079","Breaking the Flow: A Study of Interruptions During Software Engineering Activities","Proceedings International Conference on Software Engineering","Not found","doi_10.1145_3597503.3639079.pdf","failed","unpaywall","https://dl.acm.org/doi/pdf/10.1145/3597503.3639079","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3597503.3639154","10.1145/3597503.3639154","A User-Centered Security Evaluation of Copilot","Proceedings International Conference on Software Engineering","Not found","doi_10.1145_3597503.3639154.pdf","retrieved","unpaywall","https://arxiv.org/pdf/2308.06587","2","2026-04-16","2026-04-16","2026-04-16T04:03:55.117629+00:00","718557","unpaywall_ok; download_ok; valid_pdf_718557bytes"
"doi:10.1145/3651990","10.1145/3651990","“It would work for me too”: How Online Communities Shape Software Developers’ Trust in AI-Powered Code Generation Tools","ACM Trans. Interact. Intell. Syst.","Not found","doi_10.1145_3651990.pdf","failed","unpaywall","https://dl.acm.org/doi/pdf/10.1145/3651990","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_no_results"
"doi:10.1145/3613905.3650756","10.1145/3613905.3650756","""We Need Structured Output"": Towards User-centered Constraints on Large Language Model Output","Extended Abstracts of the CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3613905.3650756.pdf","retrieved","arxiv_search","https://arxiv.org/pdf/2404.07362.pdf","4","2026-04-16","2026-04-16","2026-04-16T08:27:42.462494+00:00","1058470","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_match_overlap=1.00_id=2404.07362; download_ok_url0; valid_pdf_1058470bytes"
"doi:10.1145/3613904.3642016","10.1145/3613904.3642016","ChainForge: A Visual Toolkit for Prompt Engineering and LLM Hypothesis Testing","Conference on Human Factors in Computing Systems Proceedings","Not found","doi_10.1145_3613904.3642016.pdf","failed","unpaywall","https://dl.acm.org/doi/pdf/10.1145/3613904.3642016","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_http_429"
"doi:10.1145/3613905.3650764","10.1145/3613905.3650764","Exploring and Characterizing Large Language Models for Embedded System Development and Debugging","Extended Abstracts of the CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3613905.3650764.pdf","retrieved","existing_on_disk","https://dl.acm.org/doi/pdf/10.1145/3613905.3650764","4","2026-04-16","2026-04-16","2026-04-16T08:53:02.640728+00:00","8280238","valid_pdf_8280238bytes"
"doi:10.1145/3613905.3650896","10.1145/3613905.3650896","Evaluating Human-AI Partnership for LLM-based Code Migration","Extended Abstracts of the CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3613905.3650896.pdf","retrieved","pilot","https://dl.acm.org/doi/pdf/10.1145/3613905.3650896","4","2026-04-16","2026-04-16","2026-04-16T08:53:02.672203+00:00","3053259","pilot_pdf=doi_10.11453613905.3650896.pdf"
"doi:10.1145/3613905.3650844","10.1145/3613905.3650844","The Promise and Challenge of Large Language Models for Knowledge Engineering: Insights from a Hackathon","Conference on Human Factors in Computing Systems Proceedings","Not found","doi_10.1145_3613905.3650844.pdf","failed","unpaywall","https://dl.acm.org/doi/pdf/10.1145/3613905.3650844","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_1_urls; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_http_429"
"doi:10.1145/3613904.3642777","10.1145/3613904.3642777","AXNav: Replaying Accessibility Tests from Natural Language","Proceedings of the 2024 CHI Conference on Human Factors in Computing Systems","A*","doi_10.1145_3613904.3642777.pdf","retrieved","existing_on_disk","https://dl.acm.org/doi/pdf/10.1145/3613904.3642777","4","2026-04-16","2026-04-16","2026-04-16T08:53:02.640947+00:00","6923307","valid_pdf_6923307bytes"
"doi:10.1145/3665348.3665383","10.1145/3665348.3665383","The Impact of AI-Pair Programmers on Code Quality and Developer Satisfaction: Evidence from TiMi studio","ACM International Conference Proceeding Series","Not found","doi_10.1145_3665348.3665383.pdf","failed","","","4","2026-04-16","2026-04-16","","0","unpaywall_no_oa_location; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_http_429"
"doi:10.1145/3660650.3660665","10.1145/3660650.3660665","Building Bridges in Computer Networks: A Nifty Assignment for Cross-Language Learning and Code Refactoring","ACM International Conference Proceeding Series","Not found","doi_10.1145_3660650.3660665.pdf","failed","","","4","2026-04-16","2026-04-16","","0","unpaywall_no_oa_location; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_http_429"
"doi:10.3390/app14093780","10.3390/app14093780","Enhancing Security in Industrial Application Development: Case Study on Self-Generating Artificial Intelligence Tools","Applied Sciences Switzerland","Not found","doi_10.3390_app14093780.pdf","failed","unpaywall","https://www.mdpi.com/2076-3417/14/9/3780/pdf?version=1714912360","4","2026-04-16","2026-04-16","","0","unpaywall_ok; download_failed_all_1_urls; semscholar_no_oa_pdf; arxiv_not_preprint; arxiv_search_network_error: HTTPSConnectionPool(host='export.arxiv.org', port=443): Read timed out. (read timeout=60)"
"doi:10.1109/mitp.2024.3379831","10.1109/MITP.2024.3379831","ChatGPT For Software Development: Opportunities and Challeges","IT Professional","B","doi_10.1109_mitp.2024.3379831.pdf","failed","semantic_scholar","https://figshare.com/articles/preprint/ChatGPT_for_Software_Development_Opportunities_and_Challenges/23993583/1/files/42077649.pdf","4","2026-04-16","2026-04-16","","0","unpaywall_no_oa_location; semscholar_ok; download_failed_all_1_urls; arxiv_not_preprint; arxiv_search_http_429"
